tracking_timestamp_us,left_yaw_rads_cpf,right_yaw_rads_cpf,pitch_rads_cpf,depth_m,left_yaw_low_rads_cpf,right_yaw_low_rads_cpf,pitch_low_rads_cpf,left_yaw_high_rads_cpf,right_yaw_high_rads_cpf,pitch_high_rads_cpf,tx_left_eye_cpf,ty_left_eye_cpf,tz_left_eye_cpf,tx_right_eye_cpf,ty_right_eye_cpf,tz_right_eye_cpf,session_uid
563416555,-0.2016021758317947,-0.0661002099514007,-0.3413758873939514,0.4877563934881065,-0.2277464121580124,-0.0914251580834388,-0.3733991086483001,-0.1762588918209076,-0.0404256582260131,-0.2880729734897613,0.0315,0.0,0.0,-0.0315,0.0,0.0,53a6a57a-f04e-4a87-ba6e-e4f57da3e3a6
563516555,-0.0025730617344379,0.1183913201093673,-0.2692689299583435,0.5386553958584802,-0.0220038555562496,0.0956698432564735,-0.2977313995361328,0.0168161652982234,0.1436543315649032,-0.216915413737297,0.0315,0.0,0.0,-0.0315,0.0,0.0,53a6a57a-f04e-4a87-ba6e-e4f57da3e3a6
563616555,0.0322371870279312,0.131476879119873,-0.2758492827415466,0.656857063208768,0.0153344683349132,0.1136430501937866,-0.3009052574634552,0.0494132749736309,0.1503157913684845,-0.2341062277555465,0.0315,0.0,0.0,-0.0315,0.0,0.0,53a6a57a-f04e-4a87-ba6e-e4f57da3e3a6
563716555,0.0023162364959716,0.1102706715464592,-0.3001127243041992,0.609239219494838,-0.0162923485040664,0.0935264378786087,-0.3253925740718841,0.0198620185256004,0.128583937883377,-0.2503564059734344,0.0315,0.0,0.0,-0.0315,0.0,0.0,53a6a57a-f04e-4a87-ba6e-e4f57da3e3a6
563816555,-0.017493188381195,0.0828663110733032,-0.3189127743244171,0.6601342235007138,-0.0356787554919719,0.0654510781168937,-0.3446809649467468,-0.0003054849803447,0.1010258346796035,-0.2664887011051178,0.0315,0.0,0.0,-0.0315,0.0,0.0,53a6a57a-f04e-4a87-ba6e-e4f57da3e3a6
563916555,0.0398047864437103,0.1557876020669937,-0.3156939744949341,0.567792129266332,0.0233082920312881,0.1378567516803741,-0.3402420282363891,0.0568055659532547,0.1747033298015594,-0.2696338593959808,0.0315,0.0,0.0,-0.0315,0.0,0.0,53a6a57a-f04e-4a87-ba6e-e4f57da3e3a6
564016555,0.0456366725265979,0.1534657627344131,-0.3289276957511902,0.6133846503963126,0.0292311087250709,0.1347532272338867,-0.3539570569992065,0.0625714510679245,0.1734236180782318,-0.2828161418437958,0.0315,0.0,0.0,-0.0315,0.0,0.0,53a6a57a-f04e-4a87-ba6e-e4f57da3e3a6
564116555,0.0525470599532127,0.1534002721309662,-0.3462397158145904,0.6595983275318882,0.0354838669300079,0.1342899948358535,-0.3720295429229736,0.0698722675442695,0.1732875406742096,-0.2985383868217468,0.0315,0.0,0.0,-0.0315,0.0,0.0,53a6a57a-f04e-4a87-ba6e-e4f57da3e3a6
564216555,0.0621305704116821,0.1609482765197754,-0.2745513617992401,0.657391843600525,0.0445373207330703,0.1435114741325378,-0.2988848388195038,0.0787302181124687,0.1795004457235336,-0.2268093526363372,0.0315,0.0,0.0,-0.0315,0.0,0.0,53a6a57a-f04e-4a87-ba6e-e4f57da3e3a6
564316555,0.0462530553340911,0.140101671218872,-0.2743292450904846,0.6936143592996775,0.0277023762464523,0.1228233575820922,-0.2992393672466278,0.0631756111979484,0.1587444394826889,-0.2236567139625549,0.0315,0.0,0.0,-0.0315,0.0,0.0,53a6a57a-f04e-4a87-ba6e-e4f57da3e3a6
564416555,0.03250702470541,0.1139391735196113,-0.296025663614273,0.8060342215225679,0.0144315212965011,0.0963710620999336,-0.321263313293457,0.0487847067415714,0.1326121985912323,-0.2436529099941253,0.0315,0.0,0.0,-0.0315,0.0,0.0,53a6a57a-f04e-4a87-ba6e-e4f57da3e3a6
564516555,0.0208947136998176,0.1022465303540229,-0.317623108625412,0.8130454888176355,0.0011797472834587,0.0843164548277854,-0.3430885672569275,0.0373131819069385,0.121421217918396,-0.2606764733791351,0.0315,0.0,0.0,-0.0315,0.0,0.0,53a6a57a-f04e-4a87-ba6e-e4f57da3e3a6
564616555,0.0098978802561759,0.091395117342472,-0.3397781252861023,0.8182860889157559,-0.0145702846348285,0.0720434486865997,-0.3669544160366058,0.0285477228462696,0.1125728264451026,-0.2735439240932464,0.0315,0.0,0.0,-0.0315,0.0,0.0,53a6a57a-f04e-4a87-ba6e-e4f57da3e3a6
564716555,-0.0001276768743991,0.0953109636902809,-0.3514018654823303,0.7016503463107094,-0.0240735188126564,0.075685903429985,-0.3783542513847351,0.0183043926954269,0.1166363433003425,-0.2868490517139435,0.0315,0.0,0.0,-0.0315,0.0,0.0,53a6a57a-f04e-4a87-ba6e-e4f57da3e3a6
564816555,0.0298877991735935,0.1181279793381691,-0.3988347351551056,0.7718270312117371,-0.006503127515316,0.0938310176134109,-0.429698646068573,0.0589144937694072,0.1468610316514969,-0.3212628960609436,0.0315,0.0,0.0,-0.0315,0.0,0.0,53a6a57a-f04e-4a87-ba6e-e4f57da3e3a6
564916555,0.0258050560951232,0.117456629872322,-0.3827503621578216,0.7383215975432789,0.002684686332941,0.0950881093740463,-0.4108500182628631,0.0454193390905857,0.1434120386838913,-0.3157394230365753,0.0315,0.0,0.0,-0.0315,0.0,0.0,53a6a57a-f04e-4a87-ba6e-e4f57da3e3a6
565016555,0.0191029012203216,0.1201824098825454,-0.3799366056919098,0.6687104274961225,-0.0038508288562297,0.0983133018016815,-0.4078707098960876,0.0387287996709346,0.1448871493339538,-0.3148070871829986,0.0315,0.0,0.0,-0.0315,0.0,0.0,53a6a57a-f04e-4a87-ba6e-e4f57da3e3a6
565116555,0.02766839787364,0.1272187530994415,-0.387083351612091,0.6805052211537403,0.0057751610875129,0.1062004044651985,-0.414597749710083,0.0472492575645446,0.1499137729406356,-0.3270909488201141,0.0315,0.0,0.0,-0.0315,0.0,0.0,53a6a57a-f04e-4a87-ba6e-e4f57da3e3a6
565216555,0.0457389503717422,0.1484124958515167,-0.3858657777309418,0.6581536405482477,0.0263954326510429,0.1275232583284378,-0.4128159284591675,0.0641454011201858,0.1704571694135666,-0.3315965235233307,0.0315,0.0,0.0,-0.0315,0.0,0.0,53a6a57a-f04e-4a87-ba6e-e4f57da3e3a6
565316555,0.0493359640240669,0.1492433398962021,-0.3820568025112152,0.6752085885449518,0.0299569740891456,0.1285306811332702,-0.4085060060024261,0.0674284994602203,0.1711494624614715,-0.3268808424472809,0.0315,0.0,0.0,-0.0315,0.0,0.0,53a6a57a-f04e-4a87-ba6e-e4f57da3e3a6
565416555,0.0418411716818809,0.1378365755081176,-0.349222868680954,0.6947599835433655,0.0234117545187473,0.1184509173035621,-0.3755460679531097,0.0596859455108642,0.158379852771759,-0.2960190773010254,0.0315,0.0,0.0,-0.0315,0.0,0.0,53a6a57a-f04e-4a87-ba6e-e4f57da3e3a6
565516555,-0.0083823800086975,0.0837584435939788,-0.3305568695068359,0.7217923290431891,-0.0277446433901786,0.0557403117418289,-0.3596213459968567,0.0097473785281181,0.1215667575597763,-0.2554086148738861,0.0315,0.0,0.0,-0.0315,0.0,0.0,53a6a57a-f04e-4a87-ba6e-e4f57da3e3a6
565616555,-0.050694890320301,0.0453228056430816,-0.3302214443683624,0.6930683620281793,-0.0718747526407241,0.0203225873410701,-0.3582195043563843,-0.0326411165297031,0.077538676559925,-0.2585507035255432,0.0315,0.0,0.0,-0.0315,0.0,0.0,53a6a57a-f04e-4a87-ba6e-e4f57da3e3a6
565716555,-0.0443206280469894,0.0509057752788066,-0.3521453440189361,0.7042963996365224,-0.0676005780696868,0.0265579223632812,-0.3803544044494629,-0.0256732106208801,0.0813977643847465,-0.2798833847045898,0.0315,0.0,0.0,-0.0315,0.0,0.0,53a6a57a-f04e-4a87-ba6e-e4f57da3e3a6
565816555,-0.0333969816565513,0.0499271117150783,-0.3749473989009857,0.8120313984512336,-0.0600027777254581,0.0257739275693893,-0.4041835069656372,-0.0123234950006008,0.0800720006227493,-0.3000548183917999,0.0315,0.0,0.0,-0.0315,0.0,0.0,53a6a57a-f04e-4a87-ba6e-e4f57da3e3a6
565916555,-0.1441070139408111,-0.0678727477788925,-0.3546966314315796,0.8752936957516323,-0.1756819486618042,-0.0950072705745697,-0.3858222961425781,-0.1194003820419311,-0.0346576534211635,-0.2782544493675232,0.0315,0.0,0.0,-0.0315,0.0,0.0,53a6a57a-f04e-4a87-ba6e-e4f57da3e3a6
566016555,-0.0938183516263961,-0.0399006158113479,-0.3366455137729645,1.234568078213809,-0.1173055768013,-0.08836530148983,-0.372275561094284,-0.0746238380670547,0.0192585587501525,-0.2383684366941452,0.0315,0.0,0.0,-0.0315,0.0,0.0,53a6a57a-f04e-4a87-ba6e-e4f57da3e3a6
566116555,0.057701401412487,0.145030602812767,-0.3226782381534576,0.7558899760851545,0.0393881164491176,0.1217100918292999,-0.3504393398761749,0.0757895708084106,0.1737245321273803,-0.2594061493873596,0.0315,0.0,0.0,-0.0315,0.0,0.0,53a6a57a-f04e-4a87-ba6e-e4f57da3e3a6
566216555,0.025539718568325,0.1223225891590118,-0.3249033689498901,0.6842757346809899,0.008387241512537,0.0971680581569671,-0.3529376685619354,0.0429046228528022,0.1550086438655853,-0.2566319108009338,0.0315,0.0,0.0,-0.0315,0.0,0.0,53a6a57a-f04e-4a87-ba6e-e4f57da3e3a6
566316555,0.0161893144249916,0.114343911409378,-0.3397979140281677,0.6786135644333858,-0.0030175782740116,0.0925466045737266,-0.367116630077362,0.0339711420238018,0.1406615078449249,-0.2761271595954895,0.0315,0.0,0.0,-0.0315,0.0,0.0,53a6a57a-f04e-4a87-ba6e-e4f57da3e3a6
566416555,0.0996514111757278,0.1775570958852768,-0.2977126836776733,0.8366545228270512,0.083524040877819,0.1589335352182388,-0.323001503944397,0.1164736747741699,0.1974377632141113,-0.2514039576053619,0.0315,0.0,0.0,-0.0315,0.0,0.0,53a6a57a-f04e-4a87-ba6e-e4f57da3e3a6
566516555,0.0901096314191818,0.1704955995082855,-0.2887063026428222,0.8096313667665878,0.0738275945186615,0.1530804932117462,-0.3133256137371063,0.1068204566836357,0.189106747508049,-0.2419179826974868,0.0315,0.0,0.0,-0.0315,0.0,0.0,53a6a57a-f04e-4a87-ba6e-e4f57da3e3a6
566616555,0.0867081880569458,0.1691097766160965,-0.2960298657417297,0.7917878164442218,0.069446362555027,0.151296466588974,-0.321287989616394,0.1037148982286453,0.1879578381776809,-0.2460313290357589,0.0315,0.0,0.0,-0.0315,0.0,0.0,53a6a57a-f04e-4a87-ba6e-e4f57da3e3a6
566716555,0.0232190228998661,0.1082238033413887,-0.3807770609855652,0.7958718633611773,0.0004158876836299,0.0805865302681922,-0.4108316302299499,0.0425797924399375,0.1441704183816909,-0.3031715452671051,0.0315,0.0,0.0,-0.0315,0.0,0.0,53a6a57a-f04e-4a87-ba6e-e4f57da3e3a6
566816555,0.0225441567599773,0.117540031671524,-0.3796774446964264,0.711510365174909,0.0026055872440338,0.0916920751333236,-0.408677339553833,0.0407432951033115,0.1498698741197586,-0.309624046087265,0.0315,0.0,0.0,-0.0315,0.0,0.0,53a6a57a-f04e-4a87-ba6e-e4f57da3e3a6
566916555,0.0236355736851692,0.118799403309822,-0.3626545071601867,0.7055163598985632,0.0043387822806835,0.0920792669057846,-0.391358882188797,0.0413882583379745,0.1525933146476745,-0.2915520966053009,0.0315,0.0,0.0,-0.0315,0.0,0.0,53a6a57a-f04e-4a87-ba6e-e4f57da3e3a6
567016555,0.0179714895784854,0.1111090034246444,-0.362272560596466,0.7211531367286454,-0.0009416788816452,0.0869471654295921,-0.3899625241756439,0.0353317148983478,0.1416589319705963,-0.2944741249084472,0.0315,0.0,0.0,-0.0315,0.0,0.0,53a6a57a-f04e-4a87-ba6e-e4f57da3e3a6
567116555,0.0136417150497436,0.0997254103422164,-0.3713377714157104,0.7834630336048368,-0.0060215964913368,0.0734931305050849,-0.4002636075019836,0.0314495600759983,0.1327786147594452,-0.2998334169387817,0.0315,0.0,0.0,-0.0315,0.0,0.0,53a6a57a-f04e-4a87-ba6e-e4f57da3e3a6
567216555,0.0579443648457527,0.1421278417110443,-0.3227577209472656,0.7843076532302895,0.0407120920717716,0.1216290667653083,-0.3493128418922424,0.0752221345901489,0.1661852151155471,-0.2644914388656616,0.0315,0.0,0.0,-0.0315,0.0,0.0,53a6a57a-f04e-4a87-ba6e-e4f57da3e3a6
567316555,0.046929657459259,0.1269992589950561,-0.3081725537776947,0.821869163593153,0.0292707309126853,0.1085497960448265,-0.3343310952186584,0.0639363229274749,0.1471907049417495,-0.2527676522731781,0.0315,0.0,0.0,-0.0315,0.0,0.0,53a6a57a-f04e-4a87-ba6e-e4f57da3e3a6
567416555,0.0445868149399757,0.1243862584233284,-0.3345402479171753,0.8320718542088628,0.0267905704677104,0.1044646054506301,-0.3613174557685852,0.0620432645082473,0.1467657685279846,-0.2777974009513855,0.0315,0.0,0.0,-0.0315,0.0,0.0,53a6a57a-f04e-4a87-ba6e-e4f57da3e3a6
567516555,0.0458428710699081,0.1371069848537445,-0.3086819350719452,0.7207411723798942,0.0281070545315742,0.1187554970383644,-0.3343040347099304,0.0629596188664436,0.1577251851558685,-0.2529401183128357,0.0315,0.0,0.0,-0.0315,0.0,0.0,53a6a57a-f04e-4a87-ba6e-e4f57da3e3a6
567616555,0.0235922522842884,0.1102756112813949,-0.2812069356441498,0.7542003023109887,0.0026284419000148,0.0928722023963928,-0.3070778846740722,0.041600190103054,0.1294840425252914,-0.2228118181228637,0.0315,0.0,0.0,-0.0315,0.0,0.0,53a6a57a-f04e-4a87-ba6e-e4f57da3e3a6
567716555,0.0033242441713809,0.0888029113411903,-0.2595944106578827,0.7612506141483718,-0.0196992605924606,0.070680096745491,-0.2865333557128906,0.0226131938397884,0.1097049340605735,-0.1947682052850723,0.0315,0.0,0.0,-0.0315,0.0,0.0,53a6a57a-f04e-4a87-ba6e-e4f57da3e3a6
567816555,0.0045959502458572,0.0979216322302818,-0.2718141674995422,0.6992894101315588,-0.0178438685834407,0.079820230603218,-0.2981088757514953,0.0233123339712619,0.1186388283967971,-0.2097363919019699,0.0315,0.0,0.0,-0.0315,0.0,0.0,53a6a57a-f04e-4a87-ba6e-e4f57da3e3a6
567916555,0.0148038305342197,0.1083175539970398,-0.2819370329380035,0.69944818579019,-0.0071072205901145,0.090361937880516,-0.3079339861869812,0.0335868038237094,0.12928107380867,-0.2200040966272354,0.0315,0.0,0.0,-0.0315,0.0,0.0,53a6a57a-f04e-4a87-ba6e-e4f57da3e3a6
568016555,0.0150645747780799,0.1134292036294937,-0.2915425300598144,0.6666600056052578,-0.0044862665235996,0.0956199914216995,-0.3172216415405273,0.0326300598680973,0.1326845735311508,-0.2347309291362762,0.0315,0.0,0.0,-0.0315,0.0,0.0,53a6a57a-f04e-4a87-ba6e-e4f57da3e3a6
568116555,0.0217709839344024,0.1207394078373909,-0.257384717464447,0.6559354483056988,-0.0009687915444374,0.1034946367144584,-0.2837129235267639,0.0410989336669445,0.1400709897279739,-0.1962136179208755,0.0315,0.0,0.0,-0.0315,0.0,0.0,53a6a57a-f04e-4a87-ba6e-e4f57da3e3a6
568216555,0.076769158244133,0.1777492016553878,-0.2889882326126098,0.6446394878467634,0.0550195835530757,0.1560219824314117,-0.3165910243988037,0.0966992080211639,0.2023831158876419,-0.2272246032953262,0.0315,0.0,0.0,-0.0315,0.0,0.0,53a6a57a-f04e-4a87-ba6e-e4f57da3e3a6
568316555,0.0089042708277702,0.0955633819103241,-0.2647013068199157,0.7516521271573006,-0.0431075282394886,0.0750433504581451,-0.2984004020690918,0.0513005554676055,0.1202135384082794,-0.1770499795675277,0.0315,0.0,0.0,-0.0315,0.0,0.0,53a6a57a-f04e-4a87-ba6e-e4f57da3e3a6
568416555,-0.0787041336297988,8.312985301017761e-05,-0.2453716993331909,0.8232115889099432,-0.1010932326316833,-0.0290106572210788,-0.2757300734519958,-0.0606233179569244,0.0359184741973876,-0.164121076464653,0.0315,0.0,0.0,-0.0315,0.0,0.0,53a6a57a-f04e-4a87-ba6e-e4f57da3e3a6
568516555,-0.0768961608409881,0.0115238353610038,-0.2503743469715118,0.7345437588984907,-0.1041116192936897,-0.0149226039648056,-0.2804151177406311,-0.0561313740909099,0.0442203842103481,-0.1684726923704147,0.0315,0.0,0.0,-0.0315,0.0,0.0,53a6a57a-f04e-4a87-ba6e-e4f57da3e3a6
568616555,-0.1210294291377067,-0.021991703659296,-0.2429649382829666,0.6530637953587279,-0.1695217788219452,-0.0458656474947929,-0.2759910523891449,-0.0809684693813324,0.0070966184139251,-0.1588281393051147,0.0315,0.0,0.0,-0.0315,0.0,0.0,53a6a57a-f04e-4a87-ba6e-e4f57da3e3a6
568716555,-0.0589973255991935,0.0297178812325,-0.2361916005611419,0.7298550646885158,-0.0844084322452545,-0.0085332132875919,-0.2690717577934265,-0.0394743010401725,0.0752517431974411,-0.1448592692613601,0.0315,0.0,0.0,-0.0315,0.0,0.0,53a6a57a-f04e-4a87-ba6e-e4f57da3e3a6
568816555,-0.0454354174435138,0.0237288102507591,-0.2127010375261306,0.9314471538361414,-0.1075359135866165,-0.2565072476863861,-0.3266400992870331,0.0053165815770626,0.3037889003753662,0.0752818584442138,0.0315,0.0,0.0,-0.0315,0.0,0.0,53a6a57a-f04e-4a87-ba6e-e4f57da3e3a6
568916555,0.0014379061758518,0.0812452808022499,-0.2826746702194214,0.8208314821527303,-0.0491354577243328,-0.2261456996202469,-0.4036171734333038,0.0404598787426948,0.3779531717300415,0.0105944573879241,0.0315,0.0,0.0,-0.0315,0.0,0.0,53a6a57a-f04e-4a87-ba6e-e4f57da3e3a6
569016555,0.0433961153030395,0.1384143084287643,-0.2602072358131408,0.6825939756352728,-0.0096532739698886,0.0162139683961868,-0.3235352039337158,0.0865168720483779,0.2644223868846893,-0.0913030803203582,0.0315,0.0,0.0,-0.0315,0.0,0.0,53a6a57a-f04e-4a87-ba6e-e4f57da3e3a6
569116555,0.0466035604476928,0.1277820169925689,-0.2762658894062042,0.8029227270531972,-0.0117215849459171,0.0999048054218292,-0.3136637508869171,0.093953862786293,0.1628187298774719,-0.1767441630363464,0.0315,0.0,0.0,-0.0315,0.0,0.0,53a6a57a-f04e-4a87-ba6e-e4f57da3e3a6
569216555,0.0401768870651721,0.1266567856073379,-0.2707065939903259,0.7527397676983131,-0.0056438669562339,0.0919618755578994,-0.3073014616966247,0.0769426301121711,0.1681134551763534,-0.1716813147068023,0.0315,0.0,0.0,-0.0315,0.0,0.0,53a6a57a-f04e-4a87-ba6e-e4f57da3e3a6
569316555,0.0272510163486003,0.1163531616330146,-0.2656896114349365,0.7302633937123774,-0.0270643308758735,0.0870489031076431,-0.3027658462524414,0.0716051831841468,0.151716336607933,-0.1678209751844406,0.0315,0.0,0.0,-0.0315,0.0,0.0,53a6a57a-f04e-4a87-ba6e-e4f57da3e3a6
569416555,0.0169935971498489,0.1104681119322776,-0.2638778686523437,0.6961250996797842,-0.0289187356829643,0.0798877403140068,-0.2994893789291382,0.0541135966777801,0.1471151113510131,-0.169608861207962,0.0315,0.0,0.0,-0.0315,0.0,0.0,53a6a57a-f04e-4a87-ba6e-e4f57da3e3a6
569516555,0.0021779835224151,0.0950586572289466,-0.2594493627548218,0.7003892520669484,-0.0403127633035182,0.0627175569534301,-0.2951706051826477,0.0360370464622974,0.1336311101913452,-0.1639224588871002,0.0315,0.0,0.0,-0.0315,0.0,0.0,53a6a57a-f04e-4a87-ba6e-e4f57da3e3a6
569616555,-0.0057372972369194,0.0957006886601448,-0.248460903763771,0.6395087039516739,-0.0308755487203598,0.0424212291836738,-0.2861382365226745,0.014074619859457,0.1567316949367523,-0.1429603397846222,0.0315,0.0,0.0,-0.0315,0.0,0.0,53a6a57a-f04e-4a87-ba6e-e4f57da3e3a6
569716555,0.0607976764440536,0.1432049572467804,-0.2204637974500656,0.7787512601219626,0.0076419897377491,0.122935377061367,-0.2542299032211303,0.1029600277543068,0.1674021482467651,-0.1344791948795318,0.0315,0.0,0.0,-0.0315,0.0,0.0,53a6a57a-f04e-4a87-ba6e-e4f57da3e3a6
569816555,0.0557734034955501,0.1485925614833831,-0.2266713082790374,0.6922435856239788,-0.0016510896384716,0.1263109296560287,-0.2613790929317474,0.1021356359124183,0.1762702912092209,-0.135937213897705,0.0315,0.0,0.0,-0.0315,0.0,0.0,53a6a57a-f04e-4a87-ba6e-e4f57da3e3a6
569916555,0.058827955275774,0.1491043865680694,-0.2336481809616089,0.7127834939203797,0.0267021581530571,0.130191370844841,-0.2624287009239197,0.0834517255425453,0.1711773872375488,-0.161894753575325,0.0315,0.0,0.0,-0.0315,0.0,0.0,53a6a57a-f04e-4a87-ba6e-e4f57da3e3a6
570016555,0.0566878840327262,0.1479207277297973,-0.2362512052059173,0.7058641242954178,0.0260411351919174,0.1272041350603103,-0.2654369473457336,0.0800394341349601,0.173161506652832,-0.1609156429767608,0.0315,0.0,0.0,-0.0315,0.0,0.0,53a6a57a-f04e-4a87-ba6e-e4f57da3e3a6
570116555,0.0608826465904712,0.1526819020509719,-0.2339527606964111,0.700773572559403,0.0101790279150009,0.1313245445489883,-0.2671932578086853,0.1011549830436706,0.1790554523468017,-0.1470909267663955,0.0315,0.0,0.0,-0.0315,0.0,0.0,53a6a57a-f04e-4a87-ba6e-e4f57da3e3a6
570216555,0.0579193830490112,0.1492210477590561,-0.2386799752712249,0.705644545709732,0.0056764967739582,0.1289741545915603,-0.2715134620666504,0.0994605869054794,0.1735422760248184,-0.1533331573009491,0.0315,0.0,0.0,-0.0315,0.0,0.0,53a6a57a-f04e-4a87-ba6e-e4f57da3e3a6
570316555,0.0568800494074821,0.1539969891309738,-0.2543485164642334,0.6657857566965778,0.0107465125620365,0.1322825402021408,-0.2866724729537964,0.0934013575315475,0.1803710609674453,-0.1688468754291534,0.0315,0.0,0.0,-0.0315,0.0,0.0,53a6a57a-f04e-4a87-ba6e-e4f57da3e3a6
570416555,0.0541665628552436,0.1520121842622757,-0.2693418562412262,0.6636272225724837,0.0095928460359573,0.1148051470518112,-0.3063066005706787,0.0897329300642013,0.1929052770137787,-0.1741737276315689,0.0315,0.0,0.0,-0.0315,0.0,0.0,53a6a57a-f04e-4a87-ba6e-e4f57da3e3a6
570516555,0.0002063885331153,0.0959833189845085,-0.2538374364376068,0.6781997468311145,-0.0272108502686023,0.0680604130029678,-0.2848764955997467,0.0213377438485622,0.1309220939874649,-0.1684755086898803,0.0315,0.0,0.0,-0.0315,0.0,0.0,53a6a57a-f04e-4a87-ba6e-e4f57da3e3a6
570616555,-0.0047331452369689,0.0926798731088638,-0.2444649338722229,0.6653405013592109,-0.0510596446692943,0.0663952976465225,-0.2787479758262634,0.0320936851203441,0.1257225126028061,-0.1500914841890335,0.0315,0.0,0.0,-0.0315,0.0,0.0,53a6a57a-f04e-4a87-ba6e-e4f57da3e3a6
570716555,-0.0019922442734241,0.1038990467786789,-0.2336408495903015,0.610158887325368,-0.0377453602850437,0.0793017521500587,-0.2650971412658691,0.0255763418972492,0.1340459585189819,-0.1499835848808288,0.0315,0.0,0.0,-0.0315,0.0,0.0,53a6a57a-f04e-4a87-ba6e-e4f57da3e3a6
570816555,0.0452679842710495,0.1532096415758133,-0.3053007125854492,0.6080735448097554,-0.016588345170021,0.1180068477988243,-0.3457347452640533,0.093870609998703,0.1919341087341308,-0.2019281834363937,0.0315,0.0,0.0,-0.0315,0.0,0.0,53a6a57a-f04e-4a87-ba6e-e4f57da3e3a6
570916555,0.0283626690506935,0.1294077485799789,-0.3169698715209961,0.6533763814210151,-0.0032383501529693,0.0975062549114227,-0.3506714999675751,0.0535875149071216,0.1656323075294494,-0.2301227748394012,0.0315,0.0,0.0,-0.0315,0.0,0.0,53a6a57a-f04e-4a87-ba6e-e4f57da3e3a6
571016555,0.0208936035633087,0.1055299863219261,-0.3333897590637207,0.7855234891396493,-0.0205670185387134,0.0783371031284332,-0.3675885200500488,0.0544175505638122,0.1372705698013305,-0.2461721748113632,0.0315,0.0,0.0,-0.0315,0.0,0.0,53a6a57a-f04e-4a87-ba6e-e4f57da3e3a6
